18:41:35.305,12/12/2022,L,01,active,+000,+0.010516,+0.998746,-0.978754
18:41:35.310,12/12/2022,L,01,active,+000,+0.010536,+0.998755,-0.978738
18:41:35.315,12/12/2022,L,01,active,+000,+0.010501,+0.998728,-0.978619
18:41:35.320,12/12/2022,L,01,active,+000,+0.010534,+0.998761,-0.978814
18:41:35.325,12/12/2022,L,01,active,+000,+0.010547,+0.998732,-0.978704
18:41:35.330,12/12/2022,L,01,active,+000,+0.010541,+0.998750,-0.978713
18:41:35.335,12/12/2022,L,01,active,+000,+0.010559,+0.998763,-0.978711
18:41:35.340,12/12/2022,L,01,active,+000,+0.010545,+0.998731,-0.978670
18:41:35.345,12/12/2022,L,01,active,+000,+0.010529,+0.998722,-0.978737
18:41:35.350,12/12/2022,L,01,active,+000,+0.010523,+0.998708,-0.978683
18:41:35.355,12/12/2022,L,01,active,+000,+0.010577,+0.998769,-0.978723
18:41:35.360,12/12/2022,L,01,active,+000,+0.010576,+0.998744,-0.978687
18:41:35.365,12/12/2022,L,01,active,+000,+0.010518,+0.998718,-0.978715
18:41:35.370,12/12/2022,L,01,active,+000,+0.010522,+0.998767,-0.978718
18:41:35.375,12/12/2022,L,01,active,+000,+0.010527,+0.998734,-0.978662
18:41:35.380,12/12/2022,L,01,active,+000,+0.010518,+0.998735,-0.978734
18:41:35.385,12/12/2022,L,01,active,+000,+0.010506,+0.998738,-0.978702
18:41:35.390,12/12/2022,L,01,active,+000,+0.010535,+0.998732,-0.978680
18:41:35.395,12/12/2022,L,01,active,+000,+0.010544,+0.998748,-0.978654
18:41:35.400,12/12/2022,L,01,active,+000,+0.010508,+0.998747,-0.978718
18:41:35.405,12/12/2022,L,01,active,+000,+0.010520,+0.998754,-0.978764
18:41:35.410,12/12/2022,L,01,active,+000,+0.010530,+0.998742,-0.978672
18:41:35.415,12/12/2022,L,01,active,+000,+0.010515,+0.998768,-0.978674
18:41:35.420,12/12/2022,L,01,active,+000,+0.010521,+0.998779,-0.978714
18:41:35.425,12/12/2022,L,01,active,+000,+0.010557,+0.998737,-0.978759
18:41:35.430,12/12/2022,L,01,active,+000,+0.010572,+0.998747,-0.978708
18:41:35.435,12/12/2022,L,01,active,+000,+0.010530,+0.998756,-0.978681
18:41:35.440,12/12/2022,L,01,active,+000,+0.010496,+0.998744,-0.978721
18:41:35.445,12/12/2022,L,01,active,+000,+0.010539,+0.998756,-0.978692
18:41:35.450,12/12/2022,L,01,active,+000,+0.010539,+0.998755,-0.978698
18:41:35.455,12/12/2022,L,01,active,+000,+0.010495,+0.998750,-0.978740
18:41:35.460,12/12/2022,L,01,active,+000,+0.010538,+0.998740,-0.978711
18:41:35.465,12/12/2022,L,01,active,+000,+0.010544,+0.998749,-0.978681
18:41:35.470,12/12/2022,L,01,active,+000,+0.010537,+0.998776,-0.978734
18:41:35.475,12/12/2022,L,01,active,+000,+0.010553,+0.998750,-0.978695
18:41:35.480,12/12/2022,L,01,active,+000,+0.010536,+0.998760,-0.978690
18:41:35.485,12/12/2022,L,01,active,+000,+0.010531,+0.998741,-0.978700
18:41:35.490,12/12/2022,L,01,active,+000,+0.010523,+0.998717,-0.978722
18:41:35.495,12/12/2022,L,01,active,+000,+0.010528,+0.998762,-0.978752
18:41:35.500,12/12/2022,L,01,active,+000,+0.010538,+0.998763,-0.978678
18:41:35.505,12/12/2022,L,01,active,+000,+0.010540,+0.998775,-0.978724
18:41:35.510,12/12/2022,L,01,active,+000,+0.010515,+0.998760,-0.978658
18:41:35.515,12/12/2022,L,01,active,+000,+0.010529,+0.998772,-0.978708
18:41:35.520,12/12/2022,L,01,active,+000,+0.010552,+0.998771,-0.978764
18:41:35.525,12/12/2022,L,01,active,+000,+0.010508,+0.998742,-0.978667
18:41:35.530,12/12/2022,L,01,active,+000,+0.010538,+0.998780,-0.978726
18:41:35.535,12/12/2022,L,01,active,+000,+0.010546,+0.998733,-0.978682
18:41:35.540,12/12/2022,L,01,active,+000,+0.010521,+0.998735,-0.978774
18:41:35.545,12/12/2022,L,01,active,+000,+0.010553,+0.998751,-0.978704
18:41:35.550,12/12/2022,L,01,active,+000,+0.010548,+0.998762,-0.978621
18:41:35.555,12/12/2022,L,01,active,+000,+0.010505,+0.998782,-0.978757
18:41:35.560,12/12/2022,L,01,active,+000,+0.010495,+0.998738,-0.978689
18:41:35.565,12/12/2022,L,01,active,+000,+0.010532,+0.998775,-0.978693
18:41:35.570,12/12/2022,L,01,active,+000,+0.010530,+0.998732,-0.978666
18:41:35.575,12/12/2022,L,01,active,+000,+0.010524,+0.998722,-0.978744
